Cloud_Resource_ID,CPU_Utilization (%),Memory_Utilization (%),Network_Traffic (Mbps),Storage_Usage (GB),Auto-Scaling_Action,Scaling_Reason,Deep_Learning_Model,Model_Training_Time (hours),Model_Accuracy (%),Workload_Response_Time (ms),Auto-Scaling_Effectiveness,Auto-Scaling_Decision,Resource_Allocation (%),Auto-Scaling_Policy,Training_Data_Size (GB),Learning_Rate,Activation_Function,Loss_Function,Epochs_Trained
386,33.92470071,24.73675417,873.7382168,834.939146,Scale Up,High Network Traffic,CNN,19.45825065,97.22631592,97.97127791,18.05513138,Scale Down,21.39222264,Reactive,29.12186586,0.003499845,ReLU,MSE,21
387,93.79175876,84.90177737,954.4229313,394.8615932,Scale Down,High CPU Usage,CNN,10.25909091,61.40494659,20.41822297,73.89948121,Scale Up,46.57922314,Predictive,85.6901752,0.004489882,ReLU,MAE,90
388,89.46240794,7.631417242,103.3455897,577.671481,Scale Up,High Memory Usage,LSTM,6.051294606,72.9000778,79.6444163,59.66699234,Scale Up,24.83888723,Predictive,39.27296359,0.005218766,ReLU,MAE,93
389,4.975671394,85.06271369,128.0880378,837.6906508,Scale Up,High Memory Usage,LSTM,4.851482319,83.81846681,68.22501465,16.0844354,No Action,28.49694462,Reactive,53.0396923,0.00284877,Leaky ReLU,Cross-Entropy,66
390,95.29129009,46.98628407,836.4374754,512.3412019,Scale Down,High Memory Usage,LSTM,13.84390445,59.17643737,78.52291357,14.5128868,No Action,4.921830143,Reactive,46.05283388,0.009438847,ReLU,MAE,32
391,82.83434348,44.35914378,241.5821514,597.6332092,Scale Up,High CPU Usage,CNN,5.642879799,77.38027619,74.95557102,59.54763106,No Action,9.255155596,Predictive,33.15551229,0.001543716,Tanh,MAE,37
392,80.94525641,19.21147973,906.1247673,683.9861261,No Action,High Memory Usage,CNN,21.99085437,99.25721596,2.447773439,59.54949929,Scale Up,23.44816843,Threshold-based,24.60259396,0.00588158,Leaky ReLU,MAE,33
393,50.7638595,84.62402539,425.5218046,708.5623228,Scale Down,High Network Traffic,CNN,6.114393736,97.39853229,96.87717432,77.99168216,Scale Up,73.79894657,Threshold-based,9.307484142,0.00580462,Tanh,Cross-Entropy,84
394,58.61081416,44.14908787,929.7805875,38.18141334,Scale Up,High Network Traffic,GAN,7.800258897,53.71311489,18.32867464,84.05474626,Scale Down,32.62354424,Threshold-based,34.43868222,0.009448644,Tanh,Cross-Entropy,69
395,88.67867158,55.64206415,173.6319781,636.318518,Scale Down,High Network Traffic,GAN,6.92353445,70.76868932,37.77300735,41.60388023,Scale Down,26.18840473,Predictive,45.67840373,0.007223239,Tanh,MSE,56
396,26.5586714,25.68923818,39.48939688,45.00653301,Scale Down,High CPU Usage,RNN,21.93733663,87.91060816,55.34437915,71.38366968,Scale Down,90.18534613,Threshold-based,30.251036,0.001261224,Leaky ReLU,MSE,73
397,87.72840216,44.17096759,822.1363828,555.5970714,Scale Up,High CPU Usage,LSTM,15.25230019,55.74562855,62.31959517,5.820789674,Scale Down,81.18600752,Reactive,26.54581647,0.008112349,Tanh,Cross-Entropy,85
398,70.76226465,25.09463737,372.2105021,877.8248564,Scale Down,High CPU Usage,RNN,23.70135203,86.16882476,77.68170239,34.26750768,Scale Up,79.31913556,Reactive,64.2788266,0.009549087,ReLU,Cross-Entropy,4
399,45.02567025,94.60801057,132.129143,591.5930628,No Action,High Network Traffic,RNN,20.6634,97.86522373,63.94177721,6.084824931,Scale Up,88.3633665,Threshold-based,39.08089484,0.001221563,Tanh,MSE,17
400,44.59707675,82.59978679,98.62403961,517.9251202,Scale Up,High CPU Usage,RNN,12.55806945,53.1934685,79.27549617,23.79767051,Scale Up,99.2195919,Threshold-based,42.79068234,0.006486525,ReLU,MAE,44
401,24.01992618,9.59297171,857.3310497,798.7553362,Scale Up,High Network Traffic,LSTM,17.57048405,57.66256041,3.488739648,47.81644948,Scale Up,38.8194709,Reactive,38.76758063,0.005568384,Leaky ReLU,Cross-Entropy,70
402,24.33564581,72.53717868,149.7903374,202.3830262,Scale Up,High Network Traffic,CNN,15.33659482,58.5918196,52.06560855,69.96622511,Scale Up,23.5752261,Reactive,13.32762883,0.001187323,Tanh,MSE,3
403,89.87770658,73.21766285,278.4963083,963.2760078,Scale Up,High Network Traffic,LSTM,7.052817716,74.28160892,42.80877497,96.62168974,Scale Up,56.76339661,Threshold-based,55.37817644,0.006481569,ReLU,MSE,9
404,0.736978204,6.425925343,745.5247295,84.86923145,Scale Up,High Network Traffic,LSTM,12.28626773,93.16702703,23.56856767,91.06129213,Scale Down,24.72367798,Predictive,24.38336134,0.003517016,Sigmoid,MAE,95
405,31.30672384,50.43047989,257.3861555,682.191994,Scale Up,High Network Traffic,RNN,21.37025127,81.75560967,40.82556004,13.78841504,Scale Down,39.19287213,Threshold-based,3.045722547,0.001294661,Leaky ReLU,Cross-Entropy,97
406,5.239662559,33.72862452,567.4821691,349.2473796,Scale Up,High CPU Usage,LSTM,1.624443993,64.97259132,44.20827616,4.51377238,Scale Down,4.968300625,Predictive,24.32307052,0.006147375,Leaky ReLU,MAE,55
407,33.10838542,16.76694316,466.938128,207.519994,Scale Down,High Network Traffic,CNN,4.497052087,79.28148906,26.70855214,5.355349854,Scale Up,91.17163209,Reactive,59.17279865,0.001826035,Tanh,Cross-Entropy,80
408,35.66622666,94.09372505,398.2306435,119.1330796,Scale Down,High Network Traffic,CNN,23.67887589,63.93417814,40.56994036,44.14186241,No Action,15.22865654,Threshold-based,63.70505573,0.002982267,Sigmoid,MAE,37
409,62.81256639,42.73462168,105.0548412,532.3049168,Scale Up,High Memory Usage,LSTM,8.753877675,84.63150601,34.31490201,18.8673872,Scale Down,12.76203642,Predictive,25.92456991,0.005715259,Tanh,MAE,68
410,43.7686156,55.68706433,796.2978454,570.4300364,Scale Down,High Memory Usage,CNN,17.21647711,72.2018761,54.22582479,2.974462691,No Action,34.42161979,Threshold-based,41.45662425,0.006147126,Tanh,MSE,21
411,46.39126829,88.11537282,451.9481885,40.00711649,Scale Up,High Memory Usage,CNN,16.31916362,84.48219666,32.25895841,64.01233219,Scale Up,51.4751858,Predictive,1.389865716,0.006207877,Leaky ReLU,Cross-Entropy,23
412,17.26828206,2.301523897,882.1390128,503.704333,No Action,High Network Traffic,CNN,14.84744188,57.01746592,90.91524971,1.118912914,Scale Down,88.60791924,Reactive,24.00013115,0.008793227,Leaky ReLU,Cross-Entropy,73
413,74.96254984,85.58136773,292.5535104,993.3460916,No Action,High Network Traffic,GAN,8.065305144,52.1803623,18.52732414,63.71258612,Scale Up,49.97182294,Predictive,46.67039305,0.007307408,ReLU,MAE,36
414,33.84060309,90.90136425,353.1997324,156.8600394,No Action,High Memory Usage,GAN,15.43156605,90.11074591,94.88903307,42.21920239,No Action,90.89263067,Threshold-based,66.78273985,0.001306003,Leaky ReLU,Cross-Entropy,87
415,75.8486742,28.26496497,350.1703645,859.157293,No Action,High Memory Usage,CNN,15.78758844,79.89768837,42.18689999,88.70783606,Scale Up,1.958358733,Reactive,76.68624379,0.008893049,Sigmoid,MAE,50
416,69.52136395,23.67968924,561.7478574,642.7877872,No Action,High Network Traffic,RNN,7.670344811,73.02484458,88.38969763,67.97135454,Scale Up,99.96853031,Threshold-based,52.52193716,0.004070543,Leaky ReLU,MSE,90
417,55.08339411,66.92249487,555.6676877,914.4862813,No Action,High Network Traffic,CNN,14.2530255,58.11046835,84.71936765,55.9458122,No Action,44.09642678,Predictive,40.69663667,0.002882968,Sigmoid,Cross-Entropy,27
418,24.86515967,85.08394546,462.2657098,585.9341394,Scale Down,High Memory Usage,CNN,19.93972152,76.47687791,1.959685723,98.48794365,No Action,24.46382287,Reactive,46.31646936,0.005190611,Tanh,MAE,57
419,25.72682087,67.74741209,789.1530652,96.36702226,Scale Down,High CPU Usage,CNN,16.46601717,88.94563181,55.46319953,69.88621699,Scale Down,71.33505294,Reactive,43.50023558,0.006417648,Tanh,Cross-Entropy,28
420,44.41769153,16.86986509,161.3805586,310.636883,Scale Up,High Memory Usage,LSTM,15.75553001,85.28614757,7.010572891,97.75398464,No Action,91.75868531,Threshold-based,29.76350933,0.009365898,ReLU,MAE,38
421,89.43373426,19.47138155,32.74401524,56.41085175,Scale Up,High Network Traffic,RNN,6.826110355,68.83696518,12.74654162,26.83405729,Scale Down,24.48955237,Threshold-based,93.80828205,0.007153721,Leaky ReLU,MAE,32
422,76.75263442,93.21008046,839.6276433,599.528266,Scale Up,High Network Traffic,RNN,14.29228666,90.50161376,79.7440289,5.073835479,Scale Down,44.18450991,Threshold-based,25.16314979,0.001067018,Leaky ReLU,MAE,79
423,33.94850828,80.86357073,538.9607238,454.6811832,No Action,High Network Traffic,RNN,11.00645801,89.46925941,30.00773551,73.19406095,No Action,50.50071253,Predictive,53.32483857,0.005101837,Tanh,MSE,14
424,41.81557216,30.01147338,50.54013816,269.7160358,No Action,High Memory Usage,GAN,15.0331978,88.37168387,2.529115718,55.58571158,Scale Down,23.66656317,Reactive,29.00788901,0.002869922,Leaky ReLU,Cross-Entropy,73
425,91.90407566,66.01975255,258.6001302,658.0701603,Scale Up,High CPU Usage,RNN,1.78239829,78.31113107,97.68913281,55.79882225,Scale Down,76.50359399,Threshold-based,66.28799491,0.009858448,ReLU,MSE,58
426,59.46685189,51.62738438,665.5809423,462.746254,No Action,High CPU Usage,RNN,8.888285848,81.96577998,30.68827176,21.41940304,Scale Down,10.03450047,Reactive,91.93677493,0.007743332,Tanh,MSE,6
427,9.422138351,55.66577193,572.5271005,161.9005119,Scale Down,High CPU Usage,LSTM,23.14147988,69.8420844,51.14272245,72.59248209,Scale Down,11.61207766,Predictive,20.94253087,0.002174171,Tanh,MSE,3
428,94.61132157,21.83127902,644.323499,132.8137907,Scale Up,High CPU Usage,GAN,9.187382647,73.13669815,84.49786255,30.12734726,Scale Up,54.37492047,Predictive,25.1897974,0.006048605,ReLU,MAE,18
429,10.10506274,77.06765822,409.5566216,135.8021136,No Action,High Memory Usage,LSTM,18.30481529,58.36227123,92.21589378,33.99378735,Scale Down,78.71547214,Reactive,69.66885022,0.009053923,Leaky ReLU,MAE,19
430,16.46051203,95.95811641,146.4418298,949.2017423,No Action,High Network Traffic,CNN,16.16945958,97.92240913,84.21610359,35.4669219,Scale Down,73.03686059,Reactive,85.75113719,0.002093433,Sigmoid,MAE,82
431,44.5661608,32.23244785,842.412386,507.5897916,Scale Down,High CPU Usage,CNN,20.56090508,97.8943827,40.95061165,19.19435804,Scale Up,82.59213855,Threshold-based,13.94983583,0.006383529,Sigmoid,MSE,91
432,82.07482437,76.50207975,71.56677252,791.6143741,No Action,High CPU Usage,CNN,20.89164553,98.38281895,46.68946539,62.1774654,No Action,73.00346656,Predictive,21.00331169,0.003483854,ReLU,MSE,35
433,14.77228381,63.09182626,599.0805623,429.8617848,No Action,High CPU Usage,CNN,17.08089445,88.9963825,11.66196716,76.97419914,No Action,6.132791748,Reactive,90.38284624,0.008775904,ReLU,MAE,35
434,62.4494244,44.05503449,582.5416577,474.5479648,No Action,High CPU Usage,GAN,14.93631945,53.75429798,83.76756692,1.818938444,Scale Up,85.86699449,Predictive,47.44408368,0.008108834,Sigmoid,MAE,48
435,16.81830671,10.69662573,655.2143764,865.9911544,Scale Down,High Network Traffic,RNN,5.692637211,50.94951549,79.82236001,22.93136346,Scale Down,76.25552895,Threshold-based,4.093160855,0.004142415,ReLU,MAE,54
436,0.414869434,35.4469514,503.6691541,779.6432274,Scale Down,High Network Traffic,CNN,6.911251031,73.00911921,98.7216537,88.09305971,Scale Up,25.33368997,Reactive,18.13510681,0.006796956,Sigmoid,MAE,72
437,92.56400605,33.8418607,233.0251383,708.7808221,No Action,High Network Traffic,LSTM,13.53248505,50.59113287,77.59166915,38.71701321,No Action,66.96311151,Predictive,62.41307255,0.005505052,Sigmoid,MSE,96
438,67.44205585,96.79999835,457.7953133,682.4157817,No Action,High Network Traffic,RNN,5.295945896,91.27484197,26.99330602,75.61023335,Scale Up,72.93347351,Reactive,38.25545223,0.003374082,Tanh,MSE,79
439,95.74353946,67.37256748,565.545411,146.2997637,Scale Up,High CPU Usage,RNN,6.142354435,96.46079765,58.78786191,8.801976379,No Action,48.25694276,Predictive,94.92195406,0.006474806,Leaky ReLU,MSE,72
440,10.06219443,69.75250039,501.2467799,579.5765385,Scale Down,High CPU Usage,RNN,13.23056451,74.3962476,75.39264894,89.65612358,Scale Up,32.75281092,Predictive,83.99798034,0.007440106,ReLU,Cross-Entropy,88
441,6.909320316,27.94544457,859.465191,803.395558,Scale Up,High Network Traffic,RNN,7.673068255,89.78757647,79.93565989,44.89555965,No Action,73.69973537,Reactive,29.29414848,0.009694711,ReLU,MAE,22
442,97.75791064,76.69177628,868.2756392,840.7321988,Scale Down,High CPU Usage,LSTM,5.01187782,71.75214635,96.1904331,69.64758201,Scale Down,80.79104765,Threshold-based,63.11427053,0.001892418,Tanh,MSE,89
443,65.09826524,70.65377358,317.0967084,906.0324512,Scale Down,High CPU Usage,GAN,16.32590614,60.22662896,58.23184777,45.29897381,Scale Up,45.75958113,Reactive,31.60634021,0.009717092,Leaky ReLU,MAE,89
444,15.72320874,44.31252324,206.5566912,56.20050279,No Action,High Memory Usage,LSTM,18.0965061,93.14734994,42.92608005,90.93047267,Scale Up,7.946716856,Reactive,63.47304526,0.001748409,Leaky ReLU,MAE,51
445,72.751871,20.28972412,546.7917602,964.7857442,No Action,High CPU Usage,GAN,8.066515787,56.9437108,27.09332999,27.55264642,Scale Down,37.05707352,Reactive,26.85873863,0.001382372,Tanh,MSE,24
446,26.10793683,27.26766217,684.3555641,42.62951507,Scale Down,High Network Traffic,LSTM,17.40145057,95.56168373,20.37096313,96.57887449,No Action,18.58982699,Reactive,90.84168544,0.001836391,Leaky ReLU,Cross-Entropy,44
447,83.57427487,52.85185648,136.3786274,277.9456831,Scale Down,High Memory Usage,RNN,6.876073023,95.1411616,58.15941349,29.01835904,No Action,14.68306787,Predictive,4.743760617,0.001953122,Leaky ReLU,MSE,48
448,69.92964262,29.11847591,493.8050999,761.2339236,Scale Down,High CPU Usage,RNN,11.42356063,90.41030379,29.16968552,22.85894064,No Action,3.356762324,Reactive,24.45005756,0.00819803,ReLU,MSE,16
449,59.66429006,57.37277696,186.4690627,334.6492679,Scale Down,High Memory Usage,RNN,20.61440101,82.63383339,33.02632508,29.79834164,No Action,77.47796091,Threshold-based,70.51176014,0.004312565,ReLU,MSE,11
450,2.649517933,73.06281577,743.8573591,244.1801037,Scale Down,High CPU Usage,CNN,15.77206754,77.88129893,92.09170568,16.94899459,No Action,78.10796046,Predictive,82.41738801,0.009820289,Sigmoid,MSE,53
451,69.61708376,14.66312079,999.321462,307.5641682,Scale Up,High CPU Usage,CNN,17.9726645,64.54791306,70.33258031,41.19342655,Scale Down,35.93626778,Reactive,74.41470372,0.003684926,Sigmoid,MSE,1
452,62.27422453,59.73232613,881.4992363,119.9333703,Scale Up,High Memory Usage,LSTM,5.436268345,92.46901806,7.950449088,67.40389682,Scale Down,35.20682241,Threshold-based,62.3508974,0.00288153,Sigmoid,MSE,98
453,47.21116075,85.18844285,558.9817193,968.8210249,No Action,High Memory Usage,GAN,15.8929449,75.96257208,2.254063028,53.5821556,Scale Up,6.00127525,Threshold-based,66.53443671,0.006514717,ReLU,Cross-Entropy,36
454,85.89877935,61.91972253,45.6313959,185.2094906,Scale Down,High CPU Usage,GAN,17.88119263,78.15445769,27.79872369,91.14271851,No Action,96.85253532,Predictive,45.31542869,0.003486527,Sigmoid,Cross-Entropy,52
455,79.5407948,54.03999761,309.2107139,502.3814673,Scale Up,High CPU Usage,CNN,19.69317509,66.76460815,97.86175439,98.39357378,No Action,4.051682433,Predictive,71.58648938,0.009677358,Leaky ReLU,MAE,66
456,95.4848432,93.60545073,712.8139761,75.25427987,Scale Down,High Network Traffic,LSTM,14.64138979,76.487446,67.75463112,63.44159748,Scale Up,91.08731432,Predictive,92.33419179,0.003546415,ReLU,Cross-Entropy,78
457,99.24620592,37.7154448,441.6118546,726.3543092,Scale Down,High CPU Usage,CNN,21.45290003,65.3051027,30.34868029,58.93162737,Scale Down,44.62998398,Threshold-based,34.59797967,0.006093721,ReLU,MSE,20
458,64.80971719,99.67188425,512.2417875,779.4273076,Scale Down,High Memory Usage,LSTM,18.64114411,64.75644989,97.79729077,88.96300332,Scale Down,30.11295929,Predictive,21.6876656,0.007246074,Sigmoid,MSE,78
459,90.69919248,92.06451021,59.15677894,241.7195607,Scale Down,High Network Traffic,CNN,23.54698767,86.41157441,19.54108378,45.06183578,No Action,20.42442898,Reactive,97.92453419,0.002495726,ReLU,MSE,2
460,2.30797917,84.86464748,140.9049821,818.7342482,Scale Down,High CPU Usage,CNN,20.07498669,57.23455635,25.89293983,68.45040907,No Action,48.75584636,Threshold-based,35.23067211,0.00381997,Sigmoid,MSE,18
461,92.16571856,21.11476024,20.66939561,803.6546483,Scale Up,High CPU Usage,CNN,11.17037166,67.83350484,42.66450471,42.50833536,Scale Down,92.80681039,Threshold-based,86.23097897,0.002658463,ReLU,MSE,21
462,83.38301037,24.05686929,381.5584179,681.3822009,Scale Up,High Network Traffic,CNN,2.316765981,92.57091023,87.43011114,25.32318306,No Action,88.23488836,Predictive,91.76683232,0.0062749,Tanh,MAE,63
463,10.81795495,88.97578988,580.1107213,283.5920714,Scale Down,High Memory Usage,CNN,17.36719065,52.22274442,90.05330801,92.24901036,Scale Up,74.30411913,Reactive,50.09698678,0.007710749,Tanh,Cross-Entropy,46
464,5.24678118,62.42304826,960.1501278,440.3232249,Scale Down,High Memory Usage,CNN,5.022408151,75.09538458,67.4883775,39.32866243,No Action,29.55456004,Threshold-based,69.90340448,0.003306781,Leaky ReLU,MAE,25
465,44.22214208,49.74919466,656.6115785,314.0547414,Scale Up,High CPU Usage,RNN,5.130064668,66.45607056,57.16577682,19.24565133,No Action,51.0749676,Predictive,50.44236351,0.002506276,Sigmoid,MSE,77
466,73.93820713,73.74130261,885.7323482,160.0007748,No Action,High Memory Usage,GAN,5.971931592,54.85803089,96.10795602,29.17560148,Scale Down,87.93794689,Predictive,20.04375023,0.007750459,ReLU,MAE,82
467,20.08189815,23.4518822,771.2155256,829.7818835,Scale Up,High CPU Usage,CNN,15.71881878,51.80390307,27.15220344,35.62136732,Scale Up,23.08688984,Predictive,15.40852307,0.002682362,Tanh,MSE,88
468,36.7924678,81.90789303,141.0693112,381.8010611,No Action,High CPU Usage,LSTM,3.882960789,86.60233827,97.83197254,17.78225672,Scale Down,19.71238151,Threshold-based,5.740132512,0.001408119,Sigmoid,MAE,84
469,0.677286419,23.08971607,379.6643519,748.7499937,No Action,High CPU Usage,GAN,3.213051221,93.15757942,48.35839256,95.66258503,No Action,33.63345474,Reactive,29.113289,0.006372839,Tanh,MSE,83
470,91.87766058,72.23113245,290.8634902,375.1461538,Scale Down,High Memory Usage,LSTM,1.64226977,75.2185105,66.3756903,44.40978705,Scale Down,27.13976503,Predictive,4.299265952,0.001162247,Tanh,MAE,28
471,8.105183919,58.41114531,951.741777,218.0074287,No Action,High Network Traffic,CNN,10.5819146,76.1576875,86.00230419,25.31304003,No Action,86.46522507,Threshold-based,21.66023195,0.007649235,Sigmoid,MSE,93
472,8.706572414,60.01080856,155.539455,607.2933108,Scale Up,High CPU Usage,GAN,7.948386089,63.98269559,34.6706274,26.49325631,Scale Up,70.57812969,Threshold-based,9.424945712,0.007028621,ReLU,Cross-Entropy,36
473,81.52735297,30.33704566,939.0802879,343.1702829,No Action,High Network Traffic,GAN,10.23328387,65.64294589,39.90531668,2.202027575,Scale Down,43.60935499,Predictive,34.43505935,0.005436895,Tanh,MSE,88
474,55.95810014,68.0173636,71.16512361,457.5162896,No Action,High Network Traffic,RNN,1.298767233,88.16481426,49.16313898,17.5991774,No Action,84.2527897,Reactive,89.87272947,0.006172144,Sigmoid,Cross-Entropy,80
475,10.27424903,1.069403163,964.1598869,12.65562084,No Action,High Network Traffic,GAN,20.01634581,68.57513171,74.80786409,73.14523694,Scale Up,97.22706562,Predictive,70.14956454,0.005682471,Tanh,MSE,19
476,37.7321957,4.274662886,358.111796,864.8442745,Scale Down,High Network Traffic,LSTM,23.73949591,77.16453432,94.03609555,18.79428083,Scale Down,44.57304119,Predictive,82.31803106,0.002249376,Leaky ReLU,Cross-Entropy,80
477,40.21943541,39.74792367,340.6135334,179.9843708,Scale Down,High CPU Usage,CNN,21.1129771,78.35806919,28.32372859,65.94164269,Scale Up,80.28377674,Predictive,45.55159472,0.009301583,Leaky ReLU,Cross-Entropy,61
478,31.22395807,12.6279437,826.3600874,472.4129463,No Action,High Network Traffic,GAN,21.72983342,66.95513468,43.45819232,67.76034219,Scale Down,75.27843661,Reactive,48.07375894,0.008311906,ReLU,MSE,52
